num_stocks,max_stock_weight,top3_concentration,total_weight_drift,portfolio_return,portfolio_volatility,sector_concentration,days_since_last_rebalance,market_return_30d,market_volatility_30d,market_drawdown_90d,market_trend,rebalancing_label
7,0.911028,0.982741,1.536342,0.19061,0.000282,0.911028,202,0.073792,0.009281,-0.018617,1,1
16,0.080278,0.234199,0.143603,0.170173,0.010348,0.321308,192,0.099937,0.005232,-0.001295,1,0
10,0.204138,0.453599,0.312198,0.013466,0.039295,0.272264,106,-0.003279,0.013782,-0.065344,0,1
45,0.026796,0.076594,0.077965,0.181169,0.007901,0.178023,176,0.039451,0.004766,-0.009986,1,0
8,0.202665,0.492307,0.250278,-0.008613,0.000378,0.459891,15,0.023307,0.005204,-0.010031,1,0
17,0.083418,0.230673,0.157082,0.171539,0.012126,0.202229,190,0.043122,0.006302,-0.028824,1,1
4,0.664672,0.967403,0.829344,0.085046,0.000656,0.697269,29,0.017495,0.006288,-0.004742,0,1
7,0.597141,0.918972,1.048199,0.232156,0.002987,0.706299,204,0.053482,0.005923,0.0,1,0
9,0.161596,0.41124,0.172293,0.079674,0.005572,0.217447,94,0.005162,0.007197,-0.02563,1,1
6,0.653389,0.925759,0.986706,0.072373,0.000462,0.653389,42,0.059591,0.005359,-0.01172,1,1
13,0.109071,0.282815,0.12766,-0.091079,0.016402,0.32112,217,-0.035793,0.008713,-0.087657,0,0
19,0.093526,0.248492,0.248368,-0.117467,0.064367,0.228739,134,0.092669,0.020574,-0.204714,1,0
8,0.187612,0.489976,0.238308,-0.019045,0.01446,0.2246,112,0.054928,0.008581,-0.07403,1,1
9,0.406518,0.658111,0.689729,0.036207,0.000975,0.567087,39,0.045898,0.006965,-0.007153,1,0
9,0.179281,0.448239,0.230283,0.074171,0.023244,0.290628,150,0.002869,0.00983,-0.022431,1,0
14,0.103181,0.290403,0.200937,0.130025,0.00686,0.238952,101,0.024983,0.008998,-0.014045,1,1
22,0.060726,0.17658,0.143696,0.01801,0.021787,0.214335,116,-0.041286,0.00962,-0.053666,0,1
6,0.344694,0.729388,0.486079,0.073802,0.018913,1.0,224,0.007716,0.010165,-0.080215,0,1
4,0.327177,0.900091,0.300183,0.162095,0.001496,1.0,116,0.012084,0.007866,-0.02463,1,0
10,0.150877,0.409426,0.23283,0.078483,0.00913,0.206571,174,0.0576,0.005692,0.0,1,0
5,0.605178,0.884122,0.810355,0.082512,0.004325,0.605178,206,0.015417,0.008522,-0.012477,1,1
7,0.227897,0.562467,0.309309,0.054079,0.003013,0.441911,122,0.011126,0.006469,-0.013116,1,0
5,0.33617,0.819839,0.439679,0.158864,0.003451,1.0,174,-0.060996,0.009504,-0.07702,0,0
12,0.114766,0.311976,0.147106,0.014078,0.00157,0.364969,56,0.000691,0.005193,-0.009153,1,0
13,0.091195,0.269232,0.097835,0.116262,0.011538,0.408302,162,0.01401,0.007928,-0.026544,1,1
4,0.426944,0.854992,0.365079,0.196771,0.006809,1.0,172,0.076991,0.006062,0.0,1,0
6,0.544913,0.909264,1.056054,-0.043978,0.000912,0.544913,35,0.015215,0.007806,-0.035062,1,0
4,0.401779,0.96863,0.509858,0.152045,0.013352,0.401779,218,0.023334,0.005607,-0.019728,1,0
14,0.102856,0.280145,0.182123,0.041632,0.007021,0.211831,235,-0.015207,0.006998,-0.026411,1,0
30,0.040763,0.116259,0.06207,0.085997,0.003727,0.184321,59,0.020926,0.008013,-0.005006,1,1
16,0.087924,0.233938,0.111678,0.061148,0.001876,0.197926,78,0.006988,0.005054,-0.01692,1,0
5,0.61046,0.913133,0.92456,-0.032015,0.001186,0.61046,46,-0.032653,0.008503,-0.062131,0,0
18,0.087692,0.231047,0.167951,0.125212,0.01378,0.29818,38,0.08062,0.013547,-0.0047,1,1
6,0.605087,0.882119,0.938109,0.176054,0.054643,0.622404,151,-0.080757,0.015416,-0.093172,0,1
4,0.957865,0.995754,1.41573,-0.007049,0.000199,0.988497,196,0.026271,0.004193,-0.047977,1,0
5,0.33513,0.800152,0.436648,0.186958,0.003928,1.0,118,0.03837,0.00484,0.0,1,0
7,0.310903,0.770872,0.684602,0.027656,0.001395,0.425529,73,0.036736,0.008457,0.0,1,1
7,0.662857,0.935677,1.181492,0.282055,0.012862,0.662857,99,0.009079,0.007487,-0.024888,1,1
18,0.081896,0.211106,0.128519,0.082055,0.002759,0.20372,20,0.121931,0.008007,-0.049583,1,1
5,0.395374,0.823814,0.447627,0.009918,9.5e-05,0.545508,8,0.018313,0.007157,-0.046054,1,0
4,0.536629,0.937574,0.573259,-0.068954,0.000767,0.536629,32,-0.04619,0.00749,-0.076697,0,0
20,0.062933,0.179935,0.102683,0.029573,0.000704,0.217759,21,0.06148,0.004796,0.0,1,0
4,0.322753,0.835656,0.258343,-0.092501,0.012519,1.0,196,0.049279,0.009606,-0.023404,1,0
32,0.035496,0.106029,0.052949,0.126384,0.002713,0.181712,157,-0.018729,0.004915,-0.030474,1,0
21,0.05676,0.168745,0.098486,0.054095,0.005692,0.175164,91,0.034025,0.00795,-0.054124,1,0
3,0.532241,1.0,0.606777,0.049814,0.000373,0.562186,111,0.110611,0.006964,-0.011029,1,0
15,0.116586,0.280178,0.206745,-0.049307,0.008555,0.286042,234,-0.025168,0.007211,-0.053461,1,0
3,0.984618,1.0,1.302569,-0.014786,0.001582,0.984618,224,0.008481,0.008745,-0.076945,0,0
5,0.255883,0.683415,0.172184,0.086962,0.006051,1.0,53,0.018873,0.008251,-0.007071,1,0
4,0.620466,0.922625,0.740932,-0.010446,0.002794,1.0,140,-0.020741,0.00672,-0.027619,1,0
32,0.038222,0.112845,0.101898,-0.020623,0.014209,0.176614,210,-0.022693,0.009869,-0.103394,0,0
43,0.026459,0.078614,0.057391,0.106952,0.005409,0.184111,20,-0.004686,0.018137,-0.195677,1,1
31,0.040033,0.117871,0.103341,0.287789,0.013747,0.168208,188,0.064352,0.00736,0.0,1,1
3,0.48198,1.0,0.411239,-0.109583,0.003829,0.48198,227,0.083559,0.005768,0.0,1,0
9,0.150611,0.432228,0.223443,-0.020515,0.030248,0.282841,112,-0.106156,0.014249,-0.106156,0,1
7,0.248641,0.581118,0.305093,-0.032487,0.010626,1.0,210,0.054127,0.010362,-0.007873,1,1
38,0.033768,0.096869,0.104603,0.198877,0.018965,0.188763,207,0.014121,0.010369,-0.014435,1,1
12,0.108349,0.317083,0.14747,0.003926,0.00418,0.268219,113,0.007429,0.00546,-0.024663,0,1
13,0.105242,0.295929,0.181659,0.062312,0.022131,0.230422,102,0.029296,0.011263,-0.029864,0,1
19,0.065441,0.189572,0.122166,0.094792,0.002883,0.205388,24,0.11917,0.009267,0.0,1,1
10,0.137399,0.398905,0.226354,0.094006,0.004898,0.258199,48,-0.004686,0.018137,-0.195677,1,1
15,0.111564,0.267287,0.16954,-0.000262,0.001437,0.27809,18,-0.05679,0.009593,-0.060931,0,0
9,0.184105,0.514432,0.362197,0.077797,0.001244,0.355754,39,0.087229,0.008372,-0.00112,1,1
8,0.539534,0.799811,0.876418,0.135518,0.005614,0.539534,162,0.089554,0.00633,-0.014285,1,0
17,0.074857,0.222426,0.141012,-0.016331,0.016568,0.185034,195,0.020452,0.007785,-0.066346,1,1
19,0.070376,0.19942,0.138813,0.160693,0.005025,0.221225,106,0.136045,0.009256,0.0,1,1
13,0.096343,0.274644,0.122913,0.046966,0.001982,0.227745,29,0.028653,0.007533,-0.006508,1,1
42,0.031164,0.09215,0.123421,0.545886,0.036706,0.207723,217,0.172553,0.007512,0.0,1,0
7,0.264473,0.680229,0.540213,0.107804,0.000412,1.0,146,0.055607,0.00497,-0.002215,1,1
13,0.099438,0.291312,0.172956,0.122821,0.003609,0.305537,73,0.046659,0.006939,-0.005008,1,1
8,0.145614,0.430894,0.135252,0.088753,0.008181,0.347671,188,0.030004,0.006243,-0.020677,1,0
9,0.608173,0.883319,1.201895,-0.037288,0.003236,0.608173,150,-0.025409,0.010707,-0.088783,1,0
30,0.038705,0.115193,0.084329,0.160549,0.011745,0.161978,231,0.027515,0.006256,-0.007018,1,1
8,0.172564,0.467855,0.216567,0.500516,0.033529,0.295291,225,0.152115,0.007798,-0.001127,1,1
13,0.149517,0.358355,0.310743,0.144216,0.007666,0.309368,204,0.003909,0.006544,-0.014672,1,0
44,0.029822,0.083566,0.083759,0.090126,0.008379,0.185784,228,-0.015401,0.005475,-0.021611,0,0
8,0.401488,0.78743,0.923206,0.114217,0.005743,0.401488,60,0.088566,0.009645,-0.008884,1,1
35,0.032422,0.095298,0.055112,0.022095,0.002522,0.187405,15,0.069117,0.012052,0.0,1,1
7,0.25022,0.560842,0.264542,0.011026,0.000443,0.25022,8,0.085748,0.009255,-0.001834,1,0
5,0.298251,0.714449,0.257347,-0.053635,0.000335,1.0,119,-0.028675,0.0068,-0.090131,0,1
6,0.741887,0.983599,1.15044,0.039196,0.002017,0.741887,193,0.038773,0.007019,-0.061676,0,0
43,0.030283,0.086773,0.110431,0.047312,0.012438,0.186026,150,0.017282,0.009757,-0.020732,1,1
11,0.16217,0.400047,0.308217,0.077093,0.00432,0.285219,160,-0.009599,0.005386,-0.033485,1,0
9,0.70487,0.876996,1.203805,0.060583,0.014901,0.70487,133,0.053686,0.006854,-0.008987,1,0
5,0.321471,0.7886,0.422647,0.03204,0.007555,1.0,192,-0.023086,0.009085,-0.030953,1,1
17,0.077977,0.218573,0.127317,0.009633,0.002257,0.291467,84,0.057781,0.005274,-0.029518,1,0
20,0.069388,0.198381,0.170725,0.038016,0.015145,0.232511,115,-0.029497,0.012376,-0.043204,0,1
9,0.299243,0.684629,0.734725,0.003925,0.000197,0.299243,11,0.051613,0.005022,-0.005353,1,1
13,0.152337,0.358793,0.325817,0.216848,0.006906,0.251574,116,0.041165,0.006977,-0.002563,1,1
4,0.365529,0.850119,0.275289,-0.029165,0.026346,0.365529,137,-0.026602,0.010202,-0.114468,0,0
21,0.061831,0.182496,0.133116,0.198669,0.005237,0.201777,150,0.102058,0.005266,-0.001398,1,0
19,0.065211,0.191245,0.131652,-0.033405,0.009233,0.219668,129,-0.051511,0.006758,-0.102897,0,0
15,0.093664,0.266963,0.220562,-0.071857,0.037173,0.34725,210,0.004555,0.012475,-0.110752,1,1
11,0.141242,0.372304,0.228163,0.162439,0.004567,0.269181,169,0.075802,0.005601,0.0,1,1
8,0.209526,0.481812,0.213624,0.091019,0.025564,0.250781,178,0.025053,0.00737,-0.028745,1,0
9,0.165483,0.438269,0.283045,0.106323,0.005694,0.353373,84,0.080718,0.007097,-0.006377,1,1
3,0.794916,1.0,0.923165,0.01817,2.6e-05,0.797171,144,0.019193,0.004916,-0.022658,1,0
17,0.0786,0.222311,0.144221,0.000502,0.003182,0.216082,45,-0.021575,0.007841,-0.066735,0,0
4,0.757151,0.977846,1.014301,0.143022,0.001691,0.757151,63,0.018423,0.01138,0.0,0,1
4,0.406138,0.96692,0.585368,0.059722,0.000722,0.419626,71,0.03248,0.005485,-0.010543,1,1
16,0.07931,0.229722,0.127806,0.073762,0.004233,0.24404,141,0.004835,0.006034,-0.014988,0,1
8,0.327915,0.628995,0.561539,-0.019405,0.00063,0.445193,8,0.064886,0.00806,-0.008032,1,0
6,0.37606,0.938598,0.877196,0.40144,0.004777,0.37606,161,0.09785,0.009048,0.0,1,1
7,0.963646,0.992473,1.641577,0.049874,0.000265,0.966439,169,0.062905,0.009043,0.0,1,0
13,0.140101,0.38914,0.326817,0.047917,0.018197,0.249039,223,0.027786,0.006728,-0.000805,1,1
39,0.029907,0.087326,0.06311,-0.073059,0.003827,0.158311,27,-0.064433,0.011302,-0.093449,0,0
13,0.144558,0.333647,0.23004,0.145799,0.021433,0.440831,172,0.021897,0.008453,0.0,1,1
4,0.274532,0.775873,0.096497,-0.069856,0.000576,1.0,45,-0.083749,0.009009,-0.093092,0,1
19,0.066325,0.192431,0.134611,0.026619,0.000517,0.206079,11,0.013882,0.007732,-0.064602,0,1
22,0.068337,0.186001,0.176165,0.063856,0.024869,0.261482,172,0.083178,0.011509,-0.013773,1,1
4,0.538806,0.907001,0.582378,0.058611,0.002596,1.0,62,0.01132,0.008784,-0.002811,1,0
35,0.032889,0.09646,0.057916,-0.028952,0.003609,0.198164,41,-0.018795,0.007711,-0.06918,1,0
8,0.216868,0.512709,0.275418,-0.166983,0.013088,0.326692,185,-0.022693,0.009869,-0.103394,0,1
5,0.370668,0.81789,0.522527,0.007134,0.004789,0.418449,164,-0.070488,0.008135,-0.111444,0,1
6,0.418884,0.909247,0.818494,0.012792,0.00243,0.617587,94,-0.036429,0.00521,-0.04163,0,1
14,0.124245,0.293118,0.230867,-0.01698,0.002709,0.301123,39,0.012202,0.010885,-0.078316,1,0
31,0.042599,0.122058,0.126967,-0.125239,0.011599,0.146226,60,-0.123106,0.011708,-0.145547,0,0
4,0.296914,0.815477,0.131948,0.07124,0.007847,1.0,143,-0.004976,0.009052,-0.020579,0,0
5,0.299821,0.778718,0.357437,-0.016542,0.003374,1.0,144,-0.105683,0.009518,-0.118452,0,0
4,0.641207,0.964986,0.782413,0.156774,0.040144,0.641207,104,0.003926,0.015827,-0.066542,0,1
6,0.549323,0.79764,0.765312,0.115336,0.005581,0.549323,105,0.046235,0.00869,0.0,1,1
42,0.029582,0.085424,0.077996,0.234679,0.009127,0.193717,157,0.043534,0.006594,-0.019032,1,1
24,0.050822,0.150695,0.120232,0.071962,0.004046,0.192751,36,0.052478,0.008658,-0.081407,1,1
4,0.719393,0.998156,0.938785,0.115688,0.006851,0.719393,227,0.039192,0.011732,-0.009678,1,1
39,0.029909,0.089571,0.098385,0.007722,0.012251,0.193709,183,-0.00283,0.007697,-0.056557,1,1
19,0.07435,0.207147,0.139603,0.001494,0.015674,0.30402,143,0.038388,0.009307,-0.029186,1,0
17,0.077279,0.217968,0.129834,0.064186,0.001204,0.183483,15,0.128126,0.006891,-0.036849,1,0
12,0.09873,0.289673,0.103946,-0.044124,0.002865,0.221094,88,-0.041706,0.007512,-0.053662,0,1
25,0.053551,0.149704,0.109689,0.016296,0.000875,0.179289,35,0.008763,0.00484,-0.022286,1,0
15,0.094782,0.272431,0.187723,-0.083068,0.020421,0.187822,150,-0.000647,0.013401,-0.123043,0,1
8,0.386341,0.821079,1.002611,0.033911,0.000969,0.484795,48,0.029981,0.006083,0.0,0,1
4,0.362971,0.829581,0.289545,-0.046023,0.003661,1.0,120,-0.014761,0.005767,-0.036109,0,1
8,0.182987,0.453169,0.156338,0.10803,0.007911,0.275708,104,0.003122,0.005655,-0.0163,1,1
14,0.106993,0.282792,0.173741,0.036326,0.009326,0.25545,27,0.014319,0.014631,-0.075592,1,0
25,0.05132,0.14526,0.104142,0.101031,0.00621,0.203552,172,-0.015401,0.005475,-0.021611,0,0
34,0.036082,0.104389,0.102925,0.08795,0.015067,0.198413,147,0.091886,0.010546,-0.016024,1,1
6,0.629552,0.95284,1.159586,0.172216,0.020828,0.632285,192,0.010569,0.00872,-0.023159,1,1
9,0.480787,0.739063,0.811459,-0.017502,0.005699,0.480787,43,-0.066495,0.006534,-0.109328,0,0
15,0.120524,0.323586,0.290279,0.141266,0.002421,0.383695,148,0.033545,0.004711,-5.7e-05,1,0
23,0.065878,0.189099,0.158725,-0.097218,0.006608,0.190527,38,-0.097772,0.011919,-0.111051,0,0
8,0.226476,0.493246,0.236491,0.009266,0.003301,0.367566,56,0.007888,0.007123,-0.017101,0,1
7,0.878319,0.956126,1.470924,0.09349,0.000487,0.878319,220,-0.006489,0.006203,-0.017068,1,1
7,0.427974,0.728261,0.599379,-0.075324,0.018839,0.427974,213,-0.04619,0.00749,-0.076697,0,0
13,0.12574,0.341386,0.239112,0.081128,0.001901,0.194732,29,0.104442,0.007255,0.0,1,1
17,0.08162,0.218957,0.136046,0.211983,0.012814,0.22219,77,0.128539,0.009333,0.0,1,1
13,0.140002,0.36527,0.273703,-0.018501,0.007592,0.323833,178,-0.021725,0.006548,-0.055599,1,0
5,0.431761,0.83486,0.563544,-0.014504,0.002154,1.0,27,0.021233,0.014068,-0.061827,1,0
4,0.543899,0.962374,0.587798,0.0161,0.003552,0.543899,235,-0.019411,0.007106,-0.075124,0,0
18,0.071548,0.21373,0.15935,-0.030861,0.010981,0.193623,102,0.054859,0.011861,-0.063991,1,0
11,0.138664,0.377481,0.23213,0.247728,0.019103,0.285107,174,-0.01527,0.012788,-0.053426,0,1
8,0.4974,0.723398,0.744801,-0.008485,0.000259,0.4974,21,0.019845,0.004856,-0.006212,1,0
22,0.062086,0.176193,0.142321,0.091552,0.013398,0.189283,189,-0.042398,0.007453,-0.071529,0,1
4,0.406999,0.877038,0.376345,-0.037524,0.004469,0.406999,123,0.00202,0.00986,-0.016703,1,1
15,0.107867,0.273055,0.214583,0.127172,0.007053,0.197781,64,0.062926,0.008976,-0.003031,1,1
9,0.251638,0.625948,0.685899,0.12579,0.015009,0.251638,202,0.060899,0.009994,-0.014326,0,0
7,0.425603,0.926632,0.996122,0.054838,0.000524,0.779069,73,-0.030466,0.005044,-0.039258,0,1
11,0.132756,0.364175,0.241791,0.101929,0.004826,0.315452,126,0.042829,0.005904,-0.016792,1,1
12,0.119835,0.320184,0.169529,0.009128,0.00128,0.394535,22,-0.069687,0.009938,-0.094996,0,0
5,0.426172,0.845337,0.658101,0.028049,0.00129,0.72905,78,-0.020468,0.007517,-0.036888,0,0
45,0.027067,0.078274,0.074564,0.142486,0.008217,0.175289,197,-0.015062,0.004873,-0.030268,1,0
14,0.111749,0.294459,0.211314,0.022544,0.004106,0.212806,113,-0.006133,0.007151,-0.040519,1,0
32,0.037794,0.108302,0.057199,0.085252,0.006023,0.215991,133,0.017284,0.006578,-0.019025,1,0
16,0.080964,0.230365,0.104792,0.23613,0.012797,0.270965,220,0.097169,0.005429,-0.000904,1,0
21,0.060235,0.178765,0.144962,0.21042,0.009239,0.212368,125,0.099676,0.009509,-0.031405,1,1
10,0.151445,0.381003,0.169604,0.013093,0.004108,0.283766,88,-0.08718,0.014491,-0.098181,0,0
17,0.110295,0.281911,0.282092,-0.133727,0.078908,0.39091,118,0.055033,0.028359,-0.26091,0,0
5,0.701492,0.912406,1.002983,0.016656,0.000421,0.701492,17,0.049115,0.004717,-0.013456,1,1
16,0.075696,0.220046,0.095625,0.073692,0.004313,0.236569,102,-0.003188,0.00642,-0.015444,1,0
13,0.187561,0.408305,0.384256,0.103244,0.01189,0.251888,119,0.089534,0.014535,0.0,1,0
9,0.19594,0.464868,0.263069,0.297649,0.02197,0.319862,76,0.096483,0.015197,-0.15673,1,1
3,0.756427,1.0,0.846187,-0.041345,0.001591,0.756427,98,0.019009,0.00475,-0.017786,1,0
8,0.458719,0.866732,0.983861,0.069512,0.001269,0.489507,90,0.072961,0.005344,0.0,1,1
5,0.804879,0.968222,1.209758,0.088114,0.003104,0.804879,185,-0.062758,0.009774,-0.069283,1,1
6,0.530268,0.855759,0.758802,0.007749,0.002931,0.530268,216,0.055051,0.006655,-0.015618,1,1
19,0.08137,0.204341,0.131949,-0.103272,0.00337,0.208172,99,-0.01218,0.008446,-0.099176,0,0
6,0.278508,0.629703,0.259405,0.075229,0.003181,1.0,123,-0.008703,0.006361,-0.027818,1,0
3,0.85257,1.0,1.038474,0.072121,0.000536,0.85257,102,0.023334,0.005607,-0.019728,1,1
17,0.086719,0.234778,0.161377,0.00165,0.015902,0.217206,202,-0.050862,0.007726,-0.114542,0,1
24,0.056379,0.162785,0.129815,0.036256,0.001786,0.224763,11,0.059494,0.008827,0.0,1,1
5,0.379932,0.80158,0.455633,-0.188546,0.005733,1.0,211,-0.011918,0.011738,-0.104254,1,1
16,0.077588,0.232526,0.126828,0.089772,0.003184,0.142471,20,0.029611,0.008966,0.0,0,1
37,0.031227,0.092538,0.066488,0.232569,0.007329,0.155849,133,0.092913,0.004716,0.0,1,0
4,0.503799,0.917738,0.541733,0.188242,0.001153,1.0,73,0.087717,0.008487,0.0,1,1
7,0.363296,0.760893,0.664643,0.003355,0.001665,0.423077,209,0.026065,0.005216,-0.014148,1,1
17,0.0762,0.222102,0.137583,0.118383,0.002507,0.223782,144,0.044336,0.004573,-0.003277,1,0
11,0.117399,0.327667,0.125804,0.037257,0.003872,0.262532,112,-0.002918,0.006923,-0.018831,1,1
5,0.368716,0.80622,0.482026,-0.085453,0.006263,1.0,144,-0.023711,0.006105,-0.024831,1,0
43,0.030266,0.089029,0.123693,0.158062,0.028652,0.193149,210,0.012601,0.011738,-0.024284,1,1
6,0.852893,0.970761,1.372453,0.100086,0.001703,0.852893,45,0.04202,0.011125,-0.0034,1,1
4,0.375857,0.896459,0.441257,0.057741,0.003707,0.375857,39,0.058148,0.010264,-0.024163,1,1
5,0.29956,0.674917,0.205644,0.02079,0.013732,0.325381,206,-0.02847,0.007429,-0.089776,0,0
5,0.418584,0.914587,0.629174,0.033249,0.025943,0.450993,209,0.022766,0.009718,-0.010071,1,0
4,0.501207,0.899005,0.502413,0.014725,0.002744,0.501207,28,0.041545,0.014653,-0.042797,0,1
8,0.481094,0.774405,0.79881,-0.149614,0.007559,0.539956,83,0.032039,0.020699,-0.26963,1,0
24,0.054074,0.156422,0.111782,0.073939,0.005093,0.193344,84,0.056598,0.005554,0.0,1,0
7,0.273473,0.658446,0.459749,0.322309,0.051717,0.273473,231,0.013498,0.013501,-0.028789,0,1
9,0.188488,0.487532,0.308397,0.166636,0.063984,0.307355,174,0.084776,0.019292,-0.028316,0,0
4,0.41701,0.830876,0.33402,0.049654,0.001141,1.0,52,0.018939,0.008432,0.0,1,0
15,0.090901,0.25326,0.180438,0.050271,0.002999,0.250224,38,0.067475,0.007153,-0.035369,1,1
4,0.468302,0.847519,0.436604,-0.119103,0.001483,1.0,59,-0.040583,0.008678,-0.088193,0,0
8,0.161309,0.458608,0.167216,0.171564,0.006533,0.352049,197,0.022033,0.004839,-0.004661,1,0
10,0.232622,0.456999,0.313998,0.173517,0.013319,0.29063,101,0.020926,0.008013,-0.005006,1,1
10,0.176903,0.420644,0.241289,0.049948,0.016045,0.482833,113,0.058093,0.010326,-0.045793,0,0
4,0.484438,0.92193,0.613734,0.072405,0.008939,0.484438,206,0.058139,0.013463,-0.030481,1,0
6,0.671981,0.963771,1.144064,-0.040099,0.000278,0.671981,35,-0.09801,0.012638,-0.115168,0,1
6,0.323285,0.821223,0.642446,0.035822,0.003035,0.323285,73,0.000124,0.005184,-0.029653,1,0
5,0.34139,0.706882,0.306827,0.130859,0.015021,1.0,130,-0.015612,0.009008,-0.04428,1,0
39,0.036243,0.100708,0.135827,0.077752,0.030284,0.187844,64,0.022284,0.020128,-0.246503,1,1
5,0.682176,0.949422,0.964352,0.054409,0.000583,0.779704,18,-0.039249,0.014673,-0.052884,0,1
19,0.071226,0.195812,0.125097,0.024247,0.000671,0.271245,17,0.041128,0.004751,0.0,1,1
35,0.033216,0.09936,0.078321,0.014132,0.008485,0.168876,46,-0.027167,0.012496,-0.124868,0,1
13,0.094577,0.2783,0.122415,0.036149,0.007972,0.321795,199,0.014413,0.009532,-0.024003,1,0
6,0.269176,0.720519,0.441039,0.039836,0.007352,0.47446,78,0.0453,0.007906,-0.003696,1,1
16,0.074916,0.222067,0.102802,0.066657,0.002094,0.191758,46,0.03789,0.0078,-0.046364,1,1
19,0.073459,0.208975,0.167934,0.09001,0.01781,0.181109,225,0.003122,0.008771,-0.026622,1,1
9,0.201352,0.46574,0.264814,0.037761,0.012742,0.223598,130,-0.009258,0.00905,-0.02013,0,0
3,0.943699,1.0,1.220731,-0.168666,0.003921,0.943699,220,0.083178,0.011509,-0.013773,1,0
45,0.02692,0.079257,0.098326,0.035842,0.009901,0.15738,132,-0.017739,0.007672,-0.024529,0,1
17,0.085827,0.246159,0.160388,0.032728,0.00875,0.170085,119,-0.033778,0.007612,-0.037995,0,1
14,0.102217,0.270437,0.150959,0.096019,0.004042,0.18798,81,0.060402,0.006117,-0.013271,1,0
31,0.03751,0.111661,0.071663,0.004051,0.010049,0.164414,202,0.004398,0.008415,-0.025602,0,1
38,0.030408,0.087742,0.044501,-0.013938,0.001097,0.160412,29,0.023559,0.005831,-0.024224,1,0
12,0.154369,0.391184,0.324906,0.035398,0.003152,0.277934,22,0.109395,0.011125,-0.002432,1,1
11,0.157364,0.405444,0.31936,-0.042254,0.01109,0.26694,98,0.017198,0.007398,-0.053161,0,0
13,0.14441,0.348672,0.251713,-0.15771,0.011553,0.22539,83,-0.037023,0.013451,-0.133748,0,1
5,0.283684,0.76171,0.32342,-0.201567,0.039539,1.0,221,-0.014765,0.016086,-0.052829,0,0
5,0.851756,0.962784,1.303512,0.084257,0.000383,0.851756,227,0.032861,0.005004,0.0,1,1
4,0.295915,0.827645,0.15529,0.029012,0.00093,1.0,223,0.012847,0.008169,-0.038857,1,0
4,0.502241,0.958188,0.667782,0.082587,0.001513,0.502241,230,0.066448,0.006505,-0.002402,1,0
15,0.10571,0.304226,0.323503,0.131481,0.005526,0.327791,118,0.069195,0.005639,0.0,1,0
21,0.066926,0.194408,0.164861,0.132967,0.015837,0.142188,216,-0.012618,0.009995,-0.07187,1,1
8,0.171517,0.455822,0.184731,0.172844,0.002953,0.355959,237,0.083255,0.005008,0.0,1,0
43,0.030919,0.08696,0.107378,0.018905,0.013586,0.199057,221,-0.028496,0.008138,-0.079548,0,1
15,0.127355,0.301439,0.250442,0.029505,0.001971,0.180727,81,0.006987,0.005464,-0.022455,1,0
14,0.094458,0.263862,0.128369,0.133224,0.011619,0.282251,225,-0.078877,0.007605,-0.078877,0,1
5,0.384883,0.89801,0.59602,-0.034216,0.000701,0.384883,64,0.012611,0.00643,-0.026041,1,1
34,0.03235,0.09642,0.054547,0.096205,0.002662,0.173311,78,0.077772,0.007128,-0.00786,1,1
4,0.454115,0.863776,0.40823,0.014337,0.002739,1.0,53,-0.017565,0.010143,-0.098314,0,1
